region,distance_km,warehouse_load,carrier_reliability,actual_delivery_hours,margin,late_penalty
Metro,8.157700830786801,0.5307852618235973,0.8772490800782086,17.30842612445925,500,800
Metro,8.520942690418465,0.7800827452726469,0.9861794131198816,21.53917562508213,500,800
Tier-2,6.5156410340205575,0.8126314486386347,0.8689678629041685,22.97053815476679,500,800
Remote,15.176389131818294,0.9580597917168665,0.931138115813094,25.75028564313921,500,800
Metro,9.649521461117615,0.7710924053118007,0.7445239220587335,19.45162995356412,500,800
Tier-2,33.03749709719692,0.63030568540405,0.9346939817118471,16.488539250817883,500,800
Metro,9.41431534776362,0.5297367732955593,0.9207111430950082,20.044078531328843,500,800
Metro,11.29857570129107,0.9424765263754185,0.9807519212766286,19.225821923105304,500,800
Metro,16.497709213455302,0.7394290392640267,0.9713560841411029,17.076574586583348,500,800
Metro,12.291220404460363,0.8686609947211605,0.7620560981983076,15.484242604658307,500,800
Remote,3.051714142704583,0.5073246742977945,0.8348306074866552,22.90655262173234,500,800
Metro,7.257736325813923,0.7440694613322087,0.9643301216701274,19.60445200903773,500,800
Remote,4.472224192267296,0.6628613115832493,0.885821870215217,39.831844019912495,500,800
Metro,11.84092994148321,0.5151656363069135,0.8344731143391323,16.088076758913616,500,800
Remote,10.328791792002999,0.8878364035362292,0.7315922408642409,33.66709362841188,500,800
Tier-2,15.798189174402765,0.7564508264468066,0.8020096944985066,11.564864906989657,500,800
Tier-2,17.30151933548535,0.6665901214955654,0.892919585254538,19.076911346714002,500,800
Metro,4.466804381406922,0.9028992419536996,0.9253051997656441,17.906823201387294,500,800
Tier-2,17.06467488604212,0.7234617259250833,0.8296784050626832,17.45158291509083,500,800
Remote,18.892490475260544,0.5017489781841507,0.716194902973214,22.507949001683233,500,800
Metro,3.6760742358366567,0.9722238160191627,0.8836199328581638,15.99666133059334,500,800
Metro,11.31190561320256,0.6278413702311927,0.9672600537452161,18.87657818497912,500,800
Metro,21.288910370066134,0.9152877610316708,0.8439591171825902,17.438012944780876,500,800
Metro,7.16617982731173,0.9082076920406366,0.9692431633738949,11.285306300025084,500,800
Metro,8.559691670617974,0.5811869656803657,0.8026892098621371,11.637899542094802,500,800
Tier-2,11.259545642738619,0.7370013406073883,0.9570460732815615,18.965674110714122,500,800
Metro,9.517339633107337,0.5200994892492465,0.9280385282633333,19.373059758160657,500,800
Tier-2,9.984060030969117,0.6772758364442311,0.9789050494826008,8.262475786373827,500,800
Remote,13.486312486304028,0.86548942168481,0.9293961582110242,26.002158590786955,500,800
Tier-2,13.864551806066634,0.6185347350551789,0.7932291273928359,19.368760717412894,500,800
Metro,8.332483331295352,0.5585639653711549,0.9611645829168021,22.165013334625343,500,800
Tier-2,26.07520323982233,0.7535617754675045,0.8942220121737303,20.074890941435683,500,800
Metro,4.45358232362178,0.7684931921868161,0.7470001044649588,19.148966954222786,500,800
Metro,15.468745625869557,0.837914465660579,0.7133298731244144,18.42377142026239,500,800
Metro,0.7414455955384911,0.8795688734012954,0.8060952252030027,11.608300560578398,500,800
Remote,9.011831714135528,0.8479047656323275,0.9281906034221864,36.145657733053895,500,800
Tier-2,0.5589669667631538,0.9227061041474254,0.8792822326796066,23.07698252728144,500,800
Metro,9.478330875087448,0.61145323214102,0.8528668763215091,19.52480591902377,500,800
Metro,12.176467749167024,0.7848833731082481,0.7010810140311748,29.778713119308982,500,800
Metro,6.660879347762646,0.6800476787106626,0.8262952036086353,11.747661181504235,500,800
Remote,8.809300018730085,0.9810561785008212,0.7457397827303222,43.79757319808887,500,800
Remote,14.58836730670214,0.7201397617074119,0.8318245451628244,27.700419844797157,500,800
Metro,0.06773022416745272,0.9798569665667783,0.9876133933764726,18.861986713209028,500,800
Metro,5.767030952295553,0.8845328270295529,0.9550662587047793,17.863463264096275,500,800
Tier-2,21.721224892409218,0.8592319310343495,0.7900828751909085,19.878818333009782,500,800
Metro,2.980197547208112,0.7457818559609135,0.8721171439592502,16.290501215283722,500,800
Metro,4.932453533482792,0.7216890671278011,0.8456076176900361,18.988526206719026,500,800
Tier-2,1.0753019892307694,0.7632740937592035,0.737713631512258,14.414131516641604,500,800
Metro,5.81166634606465,0.6468165314634766,0.9870438895864035,20.251737502565298,500,800
Tier-2,7.999129059411699,0.9522549699192333,0.8233007954178543,19.91902797557373,500,800
Metro,39.77388414885829,0.8971653276326832,0.8466411207508304,14.609791982878926,500,800
Tier-2,11.62032385377227,0.900697927162522,0.8878038005701725,19.74993571002093,500,800
Tier-2,6.046493713754968,0.716576797724718,0.7555479146078792,28.285746084312862,500,800
Tier-2,1.9123042253986862,0.5355444741221085,0.7644457146842848,19.323324564918885,500,800
Tier-2,4.968012560437118,0.8415386589631393,0.7558419433069669,23.7922680910481,500,800
Metro,4.132660467008897,0.6872067919857059,0.8114950076052933,15.80713117285358,500,800
Metro,0.8437864694221222,0.9352151562254127,0.7579063173727388,20.273765549770857,500,800
Metro,2.8868722694784155,0.8901692192249318,0.9686548307032928,20.056523216370614,500,800
Metro,6.215110139673561,0.572664070994878,0.9071510734415699,23.545826499889234,500,800
Metro,6.994176004089407,0.8008578652692571,0.960372315074663,17.473308163502352,500,800
Tier-2,14.40458060603768,0.8461069629635922,0.9460603977899574,25.343274023789533,500,800
Metro,22.390876861917135,0.7840687899121808,0.9039140659533951,18.294202618616833,500,800
Metro,6.867836887545872,0.7570210880776307,0.7703963948317962,21.887615345589044,500,800
Remote,15.834820676520176,0.6139315375029706,0.8784424706430739,24.249340899130157,500,800
Tier-2,6.054269610942129,0.6179534222105922,0.7540266695842275,25.725026564386404,500,800
Metro,3.811569825671672,0.8840040693212773,0.7384180540679804,17.415908111649955,500,800
Metro,13.898576313690544,0.5093448927817785,0.8834468201662558,17.807435468674505,500,800
Metro,5.969156167643881,0.8894550313527881,0.8811414221261098,18.27525745334512,500,800
Metro,4.289226996628536,0.7633993682695696,0.7454204211856515,18.756721189280032,500,800
Remote,3.6414202388704755,0.968111326192418,0.8022040322599001,29.070167655024335,500,800
Metro,1.6557237896446695,0.9986607738614615,0.7192215404184804,18.64413954951158,500,800
Tier-2,8.789906101766343,0.8317422825544807,0.9075626029689552,29.890590287810923,500,800
Remote,5.175013174828993,0.7061285972100685,0.9863737389052877,37.88359748492175,500,800
Tier-2,16.25620979168854,0.7375429542803472,0.9145727850732599,26.34577296248448,500,800
Metro,26.368010066016648,0.6021077138257538,0.944804129176878,16.633381421928387,500,800
Tier-2,3.6206296560365274,0.5496171619957405,0.8381395402625686,17.55379585885838,500,800
Remote,2.3080053199474855,0.7893816966510676,0.7277193835383575,37.642404465902025,500,800
Tier-2,22.842859851735405,0.9027475489833003,0.9107158915265379,26.380233962648973,500,800
Remote,9.4868637707499,0.6308832588646066,0.7743908580379362,41.78136540600786,500,800
Tier-2,9.226352575128626,0.7098264051226749,0.8126052464446836,18.98009687015385,500,800
Remote,10.870113908485305,0.7773868308884904,0.9038987824889345,28.163610757117223,500,800
Remote,18.259580516886103,0.9539489099850287,0.962387512596719,16.884126699796525,500,800
Tier-2,18.173201032999863,0.569315613831028,0.8410122242097824,20.037644469695636,500,800
Tier-2,13.434676039515615,0.6184415843648313,0.9788656161977418,26.982852552897235,500,800
Tier-2,2.9620726031889584,0.9592652258928924,0.8507720232052611,19.66752310385901,500,800
Tier-2,1.2881216375092195,0.519767796577346,0.7355280300543108,25.20239897600412,500,800
Remote,2.9887314572258887,0.8280578170299293,0.8503457862893652,28.475975152017508,500,800
Metro,1.8014185928436244,0.8197629416089758,0.9495820347220105,18.97217108466468,500,800
Tier-2,14.590687258235066,0.691627216816282,0.8560330886060528,16.261543050921663,500,800
Tier-2,4.871899162675224,0.7340823395035591,0.9168490508801009,22.426047248169507,500,800
Tier-2,13.230268490087841,0.9274589757402807,0.8589077074387839,7.044320145496384,500,800
Tier-2,8.44845158349728,0.5824910316733896,0.8583558225081411,21.065519209190075,500,800
Metro,4.808986306646963,0.6157837391394636,0.7825806613762069,13.10858026885458,500,800
Metro,3.6861363973713335,0.7561752057199452,0.7583655405211664,21.61798354964045,500,800
Remote,4.514093821090863,0.7048727115000151,0.7808864507949496,36.21925882211609,500,800
Remote,2.342737536636413,0.7871862487725918,0.8278429883679058,33.733367855728645,500,800
Metro,26.854463691487492,0.960419593046898,0.9347811321049425,22.56301868147814,500,800
Tier-2,7.721588851688254,0.9585510088689183,0.9404074211181195,17.255417395875813,500,800
Remote,8.458268637395019,0.6150091698574959,0.7473795666610882,43.97890558332446,500,800
Tier-2,8.282259220727967,0.6510723064244202,0.8603279251047494,26.660957821301924,500,800
Tier-2,14.329968368815928,0.581034340648515,0.820648039659394,20.81722356390527,500,800
Metro,4.146668108404828,0.9638951857319632,0.8655713604350673,21.406860441548833,500,800
Tier-2,18.910812366174124,0.6989320650990976,0.8878107822349377,16.46853243794183,500,800
Tier-2,6.4611242765851,0.7248525724418386,0.7810874778884682,17.87742919236163,500,800
Tier-2,6.2510287772852005,0.9013203903887298,0.9665802907630615,18.9570513838015,500,800
Tier-2,20.957961198186297,0.756486736405146,0.971279964950585,19.355111459679925,500,800
Metro,4.087951899460745,0.559877741110756,0.7305537453392908,14.830327071719243,500,800
Remote,11.356765914490039,0.7189243547213483,0.9038753595237035,39.7846645367626,500,800
Tier-2,8.230801696030099,0.8152620216393158,0.709637297891535,20.70572799815084,500,800
Tier-2,4.782992227920712,0.8596045438785183,0.7135035013931125,23.762524841784398,500,800
Remote,12.721547183150905,0.8226759263914469,0.9777619750840764,25.437189068690557,500,800
Remote,2.753122554044938,0.5595903596161816,0.9015074091123915,15.435173595611863,500,800
Remote,4.746638651269735,0.6521722625809092,0.7941170726559345,32.160458867131375,500,800
Tier-2,9.001102150724217,0.8667823224816076,0.8942645236463083,12.438725122901115,500,800
Tier-2,24.227235830620803,0.9400950971680373,0.9452921646895676,21.656829769572656,500,800
Metro,22.742439418307107,0.5235932075311298,0.952562008159278,13.895054883501569,500,800
Metro,11.484549621454825,0.5211145540349886,0.7059507359170079,23.961827997692424,500,800
Tier-2,6.583735289642939,0.8217022646695311,0.9372861221489767,26.556813610873608,500,800
Tier-2,0.9591563246907449,0.7740230770816405,0.9474287873673805,22.528768956357403,500,800
Metro,15.952707883896624,0.5776695252588571,0.8727153594205725,21.791120032964006,500,800
Remote,17.58753460299815,0.7741457908484801,0.8391721146295065,23.229472180274115,500,800
Tier-2,11.366059004375153,0.9872436717504254,0.7321896859873117,24.717396893350465,500,800
Tier-2,6.828728953601733,0.8154501101983125,0.7694880135039808,22.99905216859357,500,800
Metro,14.968686518379188,0.7245705780248592,0.8422406847029729,18.79206024400101,500,800
Metro,8.048569890206242,0.9137662439697877,0.9508731162403179,21.817060500320302,500,800
Remote,7.309568480321248,0.6064112428260757,0.9329089634718036,35.85993682223842,500,800
Metro,1.8021658741478594,0.7071632154134566,0.8438195784664335,18.86617098847507,500,800
Tier-2,14.413860773586338,0.7638839459054236,0.9278318366208389,13.725562818858519,500,800
Tier-2,9.257795921258909,0.7522699460253777,0.922062678754771,17.199768523602682,500,800
Tier-2,22.662130350947326,0.9604862346055763,0.8679144518963161,21.38645533202138,500,800
Tier-2,5.079414631436181,0.646334053623338,0.7638943814952703,22.466861871383255,500,800
Metro,3.847129023124035,0.5282518603648099,0.8009210929403563,14.609388825978229,500,800
Metro,17.465236356158286,0.958188602256871,0.7475787195558012,25.235030026735263,500,800
Tier-2,20.122337262798055,0.6085338285691713,0.7020736468626001,29.581970276267864,500,800
Tier-2,8.441082393705189,0.6895139869883538,0.7233523750890165,25.010591601962417,500,800
Metro,15.440883497082488,0.7654458122590386,0.9202914339740061,18.216110583851233,500,800
Metro,6.443596594375399,0.9879402352741067,0.7097109837225744,17.363373090296545,500,800
Metro,6.731444139226336,0.767634220814299,0.8159572652560962,15.144244619933293,500,800
Tier-2,11.410775298670657,0.7238716532742395,0.9858762961848663,22.387402592594313,500,800
Metro,6.660800784375935,0.7918192397588233,0.9306193731649638,18.773257620428254,500,800
Metro,10.17229368105663,0.9854040799585688,0.9176791054613576,14.274718273555127,500,800
Tier-2,9.075308355766278,0.9089722993782202,0.7796655427122146,23.670882086224488,500,800
Metro,3.065473608255016,0.5844840681559611,0.8861017625271489,17.534222853525755,500,800
Tier-2,10.132005644529116,0.9016300074521045,0.844626435828471,12.460962210613046,500,800
Metro,3.1580912803569356,0.9205495299019442,0.8809090763823214,15.418844967661494,500,800
Remote,14.5897923169999,0.8453470519792332,0.8263866745081141,26.691155732626846,500,800
Metro,17.674226847196092,0.8286167295836322,0.8539792816879105,23.66306297202057,500,800
Metro,7.3678279859588125,0.7204385004239021,0.9866349122151277,19.669659373601274,500,800
Remote,24.33401518054527,0.8208476935597269,0.7955007279523097,19.31614744720087,500,800
Metro,19.869241729447374,0.8687874860761289,0.7627713043104556,19.45810886825291,500,800
Tier-2,10.256180155564357,0.5614101240371495,0.8300633884209097,14.263480055308172,500,800
Metro,6.766995215676003,0.6286649800917179,0.8520529480766253,21.24807316166122,500,800
Metro,16.627144465140205,0.5970409394831471,0.7248323625106805,16.586626044546364,500,800
Tier-2,24.639821137006763,0.9206059184530071,0.9337318864317853,21.531819056304144,500,800
Remote,10.866208940546771,0.8400012957658838,0.8223953084315189,40.60637318033752,500,800
Metro,5.618078228401132,0.7253892697875883,0.8198241818109995,14.13850929424725,500,800
Tier-2,13.599655664325299,0.913027875244234,0.8910635549581463,15.014409074435044,500,800
Tier-2,8.378112182699182,0.8583906699962554,0.9242408566711033,19.082003368269977,500,800
Metro,3.6808742609630265,0.9567965407726484,0.9859226782356596,21.11513655305795,500,800
Tier-2,6.059297564707473,0.5384034980489578,0.750320712563624,14.403269622615788,500,800
Metro,17.613978778674344,0.7545786907706176,0.800211148201537,9.503533205668294,500,800
Metro,7.685212885059904,0.8533739517881276,0.748794607933589,16.646523424773005,500,800
Metro,5.411960025735843,0.6037465934024229,0.955447958185905,19.65522239973276,500,800
Remote,20.536235409316856,0.6635631159856821,0.8590630392120331,39.602093997910636,500,800
Metro,17.25511781775853,0.7094881256599133,0.9472076277545323,16.610515913743804,500,800
Tier-2,6.2631716430590565,0.8971628091352946,0.9857153344037313,19.942866964419988,500,800
Metro,28.282330641569125,0.7467881005285976,0.859559937441998,21.461702202767242,500,800
Metro,7.979623917054639,0.7464350164238946,0.7342640275653078,12.390774900913739,500,800
Tier-2,10.903724566875297,0.7154438092760727,0.8047676390600362,20.057396124084953,500,800
Tier-2,8.987655229977278,0.6142945446481577,0.7104948962079125,22.95211944962529,500,800
Metro,4.212524389392341,0.9615357678063823,0.9462972746115118,19.347656163855103,500,800
Metro,7.499898455584846,0.6589005603283378,0.7051872130660011,16.47057992042735,500,800
Remote,8.274841537315146,0.7837328303849502,0.8717336471376829,30.27552809364673,500,800
Metro,1.3581817528876625,0.5743898677611532,0.7307786529131337,10.535017939761032,500,800
Tier-2,10.506640483616646,0.7171216960495236,0.702191774004307,18.70875793833076,500,800
Tier-2,15.7862282373463,0.9519017580846089,0.7742836282558073,24.26754356277234,500,800
Tier-2,3.1951311190272014,0.997732619255296,0.860037135980893,17.088529828726603,500,800
Remote,13.866071840115504,0.6808759283667336,0.7217754945393208,30.47187377271678,500,800
Tier-2,18.24119173298919,0.5769952731571677,0.8783174860642564,24.23436250401349,500,800
Metro,7.593352891879196,0.6572257633651976,0.8948777441298476,16.972352397426704,500,800
Metro,27.956090223929245,0.6636208841935097,0.9812124490329011,18.511391312989712,500,800
Metro,10.319255401905405,0.8222543971411589,0.9608657533125555,15.111802304146163,500,800
Metro,1.2859483061551356,0.7480783622472802,0.8643694197478622,17.38016616091186,500,800
Remote,2.6507802605025383,0.8842298641328152,0.9300757945258982,34.88172935671378,500,800
Metro,10.667975803607959,0.8506516422487406,0.8054559136776276,18.470918882905302,500,800
Tier-2,13.355565610682342,0.6256543619626231,0.8698565426584314,19.067343652180323,500,800
Tier-2,8.847551300284248,0.8921278449428891,0.8169727092815856,23.121082021453965,500,800
Remote,10.207306111149952,0.923730933457408,0.7977421108964966,35.71687832509294,500,800
Tier-2,9.047386741326083,0.7991950948770008,0.9110154509037336,11.75029360711261,500,800
Tier-2,4.989862709104921,0.9638338546242881,0.7860344578431563,27.79537032477949,500,800
Metro,9.067487141965069,0.8914740613672751,0.8103601583014723,16.991235783956785,500,800
Tier-2,1.9711211938399178,0.7976979534365995,0.806479755613426,24.12744966620115,500,800
Metro,6.5046206360907775,0.9530829986566651,0.952416993884007,21.591740770935683,500,800
Remote,12.706236029251421,0.8001792401202694,0.7494172962857902,19.026610422156274,500,800
Metro,3.9879161937574175,0.7605955636686701,0.8106279796700374,15.87167699271736,500,800
Metro,6.977659223024448,0.6781291702055514,0.9574822396013585,17.134353912372887,500,800
Metro,9.546695557015997,0.9414316652972227,0.7044382835047891,15.648739436626716,500,800
Tier-2,26.872474364271742,0.5613635854364107,0.9748814286451528,30.67468287918404,500,800
Tier-2,17.177696116870955,0.7367513571087282,0.9606811217406902,17.716139530866037,500,800
Metro,1.8936994251271302,0.7687066659375109,0.8211759624586433,16.3333596615394,500,800
Metro,31.22763960299729,0.7773745533848884,0.8893773313351776,18.61316709480893,500,800
Metro,21.507930608874986,0.8259449152426216,0.9874093315803814,14.393551421771733,500,800
Metro,10.014019914331527,0.7528978121269079,0.8609350293479152,16.81295786473121,500,800
Tier-2,15.241449532319217,0.6284090738199635,0.7281006205192264,23.587266306250875,500,800
Metro,4.506665563642188,0.9284721980697499,0.9475558939238193,17.001418786852465,500,800
Tier-2,8.304436926703932,0.8287626639177641,0.7389039682215903,21.53306570550026,500,800
Metro,4.271550523070175,0.9290939068551531,0.7746087801257292,16.412003662654886,500,800
Remote,13.258305196153174,0.6380217454901884,0.9533194523871786,17.884237526553864,500,800
Metro,37.60282884362033,0.8185284474514108,0.7742484714328565,18.964779634017717,500,800
Tier-2,6.225085735442505,0.8570868725381975,0.9160749198892972,30.774665358236206,500,800
Tier-2,7.629476132407663,0.6917025801839192,0.8298253668400702,22.09200815391719,500,800
Metro,8.525617328480145,0.9061220591034507,0.9203271942333722,18.675792351742647,500,800
Metro,6.506815083664572,0.5012543874211484,0.7673821510613643,20.078168265350577,500,800
Metro,12.724426169439289,0.7974598751071108,0.8216740022380815,14.192008510359901,500,800
Metro,18.092747977416263,0.8067842351760652,0.7922667881915553,23.10754397438882,500,800
Metro,5.370572356444995,0.7669215465193178,0.7722227721747901,18.606986389268407,500,800
Metro,8.444747479653962,0.8150242434597248,0.791184661064506,22.895570697267328,500,800
Metro,13.935479841394578,0.5836134285116351,0.7936677376805568,15.800901013428032,500,800
Metro,3.938004172076079,0.8423907409011879,0.977059676160335,23.454185767673472,500,800
Metro,2.8424759593316926,0.6678944814183326,0.8546367964580899,20.32546648210435,500,800
Metro,5.284071561418181,0.726026871287959,0.8339951346149844,19.659120257557074,500,800
Metro,14.4380141366481,0.6665546819981343,0.8459623852720205,18.702073363059444,500,800
Tier-2,3.760110732755693,0.7369681017497427,0.9888779830612915,20.757356909627752,500,800
Tier-2,5.5938519467270345,0.8107846132558738,0.8895408404184635,28.00265829236936,500,800
Remote,8.50452468197549,0.9191717354477755,0.9040111260244985,31.122878958784376,500,800
Metro,9.61012764717866,0.7417175288201105,0.7909503305666941,12.098790889238543,500,800
Metro,7.640927451124629,0.6616119138018016,0.8367459358906821,14.648440614878993,500,800
Metro,8.651448367166731,0.7439709394626921,0.753378962954749,17.442462743421757,500,800
Tier-2,2.158089059471299,0.8444018320352578,0.8987049421502932,23.549994915827774,500,800
Tier-2,5.104786065977054,0.6733503583628978,0.7999034124684338,21.71705755550052,500,800
Metro,15.209968142063275,0.7071410373617031,0.9170036260709419,21.65691236938099,500,800
Tier-2,4.763891590683792,0.7814199085043683,0.761816779939132,12.244490679806876,500,800
Tier-2,9.809010534528165,0.6470046319136751,0.8170158781784361,22.717939682525802,500,800
Remote,9.108634525577555,0.6045423297722209,0.8366434585888085,15.456166196902762,500,800
Metro,14.138370342411275,0.570196141931631,0.7482923525933582,20.279136886452505,500,800
Metro,15.605136495578236,0.6763049915630371,0.7201814173879623,17.71662385667399,500,800
Metro,18.662438478250923,0.5241714532190285,0.7919496322223569,19.258829916072354,500,800
Metro,22.59089783392671,0.7917412633547507,0.8580187216225925,15.408351118230701,500,800
Remote,3.804267493664353,0.5879546829987623,0.8892768950846446,40.23571945326201,500,800
Metro,1.0226018778030224,0.6886973961650213,0.8233286895363028,21.125173992176553,500,800
Tier-2,6.246237357381194,0.6346114076991862,0.8450805078004632,24.917721515059437,500,800
Metro,3.5496168112106377,0.8151949831708747,0.8575259625788018,17.611448259409677,500,800
Metro,4.284744107233314,0.9251728307334331,0.8484541381040873,19.739571855885398,500,800
Metro,12.357164695019787,0.8166505214941725,0.7261952811018514,15.879322296037953,500,800
Metro,17.91610146350339,0.7712524643366969,0.8174502994872419,20.566666977062138,500,800
Tier-2,10.003116204176209,0.8345418696610211,0.7592561127648756,30.247404471619603,500,800
Remote,4.9365270918045585,0.5149953188801,0.8547834325440287,38.56488447983349,500,800
Tier-2,10.376912677543562,0.5614223304810599,0.9198421131615646,18.351987650962954,500,800
Tier-2,14.485075749887844,0.5474636179855221,0.8680510267986076,23.807086586365514,500,800
Metro,2.174438406513812,0.549098582874392,0.7643283369253872,14.120575368724056,500,800
Remote,6.611414966791051,0.630241857598274,0.7602494968232802,34.57912248940541,500,800
Metro,7.068717250200049,0.7660261301916026,0.7107294578205563,19.351810238587618,500,800
Remote,7.47519576782855,0.5573407893283735,0.8236504558243962,15.041469283742687,500,800
Tier-2,4.019575175434889,0.9675581205946946,0.825529845487105,16.19108078043818,500,800
Metro,10.560371612227954,0.9271284013272076,0.7685665401474467,17.1505833097687,500,800
Metro,11.298745872827674,0.985822176916491,0.9216349556278555,17.09742075857752,500,800
Remote,3.7327699721855874,0.5212500225442454,0.812081142014999,20.32418451664956,500,800
Metro,20.923575390164935,0.9257012235446582,0.8941264054418657,19.16693618805655,500,800
Metro,2.932060297444629,0.9018670377207447,0.8856203963448958,18.754420826821537,500,800
Metro,4.784975354740386,0.9510529323012302,0.8753747323546587,17.417192604064443,500,800
Tier-2,2.6656852922337047,0.7639720838299043,0.9633391865403522,18.221042499208185,500,800
Metro,2.2826707343642005,0.8939445353878367,0.7046081335787285,21.146121379249692,500,800
Tier-2,9.272123334310988,0.5256434396713262,0.7197308201445987,30.277035565441476,500,800
Remote,4.773034914685297,0.5379388947419944,0.9094207886014963,26.131508129227704,500,800
Remote,15.672120672042539,0.5592661204747942,0.8025225165039517,25.102664662761434,500,800
Metro,4.064919658547109,0.957394431649104,0.9860914946435373,19.47362299623599,500,800
Tier-2,4.826967877205523,0.5305846746942244,0.762759689534443,20.209853101265068,500,800
Metro,14.248887816391367,0.5500747633495555,0.7531915210466086,17.5818083980103,500,800
Tier-2,3.2281760370846158,0.9652052013147635,0.8705843291322941,25.698265758623357,500,800
Remote,5.769543808322329,0.5536962909161391,0.7810333308777145,14.725151299941658,500,800
Tier-2,20.685047587224684,0.934878149362687,0.7987429656700161,28.591511624263347,500,800
Remote,0.45661705121865676,0.8946353940311431,0.9670970539550245,30.58144419463473,500,800
Remote,2.1793681423132307,0.5201409942660771,0.7076103739078407,26.70805484350256,500,800
Metro,23.170922965009492,0.510923698444815,0.8540652317759925,17.732297537335654,500,800
Tier-2,11.452833202356324,0.7671941917567966,0.7971208341256651,21.812146775102594,500,800
Metro,10.523216526841772,0.9985877018833836,0.8003376730264538,12.806396089665224,500,800
Metro,2.1837785476817038,0.9394150800494933,0.7718645548676116,22.48481468235971,500,800
Metro,9.000229876739654,0.6550127166856423,0.739106525165668,18.123976896811854,500,800
Remote,3.7980202656758246,0.6931546170577016,0.7099996819002671,33.544017043579004,500,800
Metro,15.966974394526785,0.6939529981190505,0.9864316968095866,20.854649311722127,500,800
Tier-2,16.49236207439789,0.8670894079525073,0.891506147282892,16.894187712198498,500,800
Tier-2,5.2196821225470424,0.6705663763311918,0.9253895389315051,24.367359495176142,500,800
Tier-2,12.090761110166907,0.5738985306876303,0.7188506667969824,20.661794545506034,500,800
Tier-2,10.921753170157086,0.8735537042917751,0.7043028499163853,26.23385387608247,500,800
Metro,7.573478766869314,0.7290078091225523,0.8740837193226388,11.618317738945514,500,800
Tier-2,3.9234758939521335,0.5383893618432335,0.9099111028777203,21.504528498793654,500,800
Tier-2,5.796111590489783,0.8950261342460304,0.8145112172053558,18.98589672108019,500,800
Tier-2,15.5322493849323,0.7926556319751146,0.812448981518339,24.161314753170778,500,800
Metro,20.89684768446699,0.7446846626343921,0.8114990611849917,19.410132562104607,500,800
Metro,6.2425312899449334,0.8366715835736399,0.744299195908696,15.87712231553392,500,800
Remote,22.368728234756393,0.7526838414101831,0.9186349182482133,24.30260908659165,500,800
Metro,11.461457669911484,0.8242100739942496,0.7624058923787127,17.668003894328013,500,800
Metro,7.776500488564069,0.9337442726826608,0.7940790438331244,15.310073318054375,500,800
Metro,7.086054406727175,0.8067571840555627,0.8946653238940192,20.52595108635638,500,800
Metro,4.147143034491185,0.8298002489271374,0.7000303661314616,16.892378398657662,500,800
Metro,12.717068519120776,0.8069280347103374,0.922214583928394,9.279035342035076,500,800
Tier-2,24.99305233494322,0.7655898888166484,0.9607374769973598,20.12588971689097,500,800
Remote,7.530777529861675,0.5859862054877358,0.7149690388263477,21.691649433248223,500,800
Metro,3.4910808535173787,0.6678388217794327,0.8715709038734826,13.106172553617164,500,800
Metro,14.24401855940703,0.846554483679061,0.8184531012461587,14.287720085332282,500,800
Tier-2,5.986651849209745,0.7127380533508886,0.7227543835041069,22.547042359164852,500,800
Metro,4.094930544076273,0.7030645059555116,0.8978469863228853,21.985922484744695,500,800
Remote,2.074392986115676,0.879634642065279,0.8775724005735275,32.50547579091984,500,800
Metro,12.420526975532775,0.5027844303118306,0.8863714948927612,16.18048983535278,500,800
Metro,18.64540655720326,0.8394972401226692,0.9359136558607428,19.36771258551211,500,800
Tier-2,2.7507646505378034,0.7446132552450077,0.7832065029268501,19.70454844890504,500,800
Tier-2,6.521767087908898,0.6883812906231761,0.8963497407159707,18.526998154184277,500,800
Tier-2,7.005852751278955,0.6702683057867949,0.9155621314291504,16.228186658835078,500,800
Metro,4.357685970293808,0.5864377476575848,0.7489563397339822,12.744513579744844,500,800
Metro,21.95450162804457,0.6671260413743015,0.9775493937681081,16.830228880321663,500,800
Remote,1.9749296563874457,0.6957092360551864,0.7985945029595585,31.264427919361054,500,800
Remote,11.54747450018608,0.7187244597124174,0.9069753856796865,29.22701063988088,500,800
Metro,13.203383598395808,0.8361503193387638,0.9186658366229059,16.752099216157923,500,800
Remote,4.328705085991568,0.7267855097115025,0.8461689665988489,22.43403151442575,500,800
Tier-2,3.434149635239183,0.8981421521116753,0.7373280187779464,25.041230958424844,500,800
Tier-2,4.998708580954114,0.8198689986891872,0.7799422504010972,15.414340400267076,500,800
Metro,1.2831082352670364,0.5947985397470447,0.7679316161753306,20.328083741530428,500,800
Tier-2,5.3589574833188145,0.6385865863852567,0.8504062756761006,16.988914905366375,500,800
Metro,5.99453036591207,0.5396245932206927,0.775767972589132,15.742694287940896,500,800
Tier-2,28.48398256746599,0.9728608774616612,0.8585634383177614,14.666074046921615,500,800
Metro,1.554447930759589,0.9432752406146333,0.7835799587722395,16.49579355934309,500,800
Tier-2,7.478924483838293,0.5423981127254686,0.700283948766301,26.876562292389895,500,800
Metro,14.518156687624,0.78703800792373,0.8053444527969573,19.54688426533187,500,800
Metro,25.499293855413224,0.9802009094304093,0.8759867474248543,20.935266336084105,500,800
Metro,1.777855290186133,0.8735713949730779,0.9243720651958207,19.56642763780181,500,800
Metro,27.957567914704224,0.7459060969853364,0.7082256936841926,14.688990514408893,500,800
Metro,6.497713951049291,0.6205514944533175,0.7749107701962118,17.007632327017326,500,800
